sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,alt_size_1,alt_size_2,alt_size_3,alt_size_4,artist_first_name,artist_last_name,canvas,color,color_tone,cost,country_of_manufacture,created_at,created_by,custom_design,custom_design_from,custom_design_to,custom_layout_update,date_created,date_expired,date_modified,description,discontinued,do_not_display,embellishments,enable_googlecheckout,format,frame,gallery,gift_message_available,has_options,image,image_label,image_size_cm,image_size_inches,keywords,llc_stock_7_17_12,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,modified_by,mount,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,no_canvas,options_container,over_size,page,page_layout,page_size_cm,paper_quality,paper_size_inches,pod,pod_only,price,required_options,short_description,size,size_category,small_image,small_image_label,special_from_date,special_price,special_to_date,srl_stock_7_14_12,status,tax_class_id,thumbnail,thumbnail_label,title,total_quantity_on_hand,udf_anycustom,udf_artist_name,udf_copyright,udf_crline,udf_decal,udf_dnd,udf_embellished,udf_framed,udf_imsource,udf_limited,udf_maxsf,udf_new,udf_osdp,udf_photopaper,udf_poster,udf_pricecode,udf_rag,udf_ratiocode,udf_specpaper,udf_tar,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort
"KBA 6494",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"KBA 6493",,,,KEVIN,BAKER,,Green,Neutral,,,"2012-10-05 23:59:25",TopArt,,,,,"2010-09-28 00:00:00","2010-12-31 00:00:00","2012-05-11 00:00:00",Connectivity,No,No,,1,,,,,0,/K/B/KBA_6494_2.jpg,Connectivity,"95 x 33","37 3/8 x 13","Fall 2010, abstract, neutral, brown, blue, green, shapes",150.0,,,Connectivity,"Fall 2010, abstract, neutral, brown, blue, green, shapes",Connectivity,,TopArt,,,"Use config","Use config",Connectivity,,,No,"Block after Info Column",No,No,,"95 x 33",,"37 3/8 x 13",No,No,32.0000,0,Connectivity,,Panel,/K/B/KBA_6494_2.jpg,Connectivity,,,,17,1,0,/K/B/KBA_6494_2.jpg,Connectivity,Connectivity,,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:40:26",connectivity,connectivity-3740,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/B/KBA_6494_1.jpg,Connectivity,1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/B/KBA_6494_2.jpg,Connectivity,2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KBA 6497",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,KEVIN,BAKER,,Green,Neutral,,,"2012-10-05 23:59:25",TopArt,,,,,"2010-09-28 00:00:00","2010-12-31 00:00:00","2012-05-11 00:00:00","Conjunction I",No,No,,1,Square,,,,0,/K/B/KBA_6497_2.jpg,"Conjunction I","70 x 70","27 1/2 x 27 1/2","Fall 2010, abstract, neutral, brown, blue, green, shapes",211.0,,,"Conjunction I","Fall 2010, abstract, neutral, brown, blue, green, shapes","Conjunction I",,TopArt,,,"Use config","Use config","Conjunction I",,,No,"Block after Info Column",No,No,,"70 x 70",,"27 1/2 x 27 1/2",No,No,38.0000,0,"Conjunction I",,Large,/K/B/KBA_6497_2.jpg,"Conjunction I",,,,9,1,0,/K/B/KBA_6497_2.jpg,"Conjunction I","Conjunction I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:40:38",conjunction-i,conjunction-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/B/KBA_6497_1.jpg,"Conjunction I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/B/KBA_6497_2.jpg,"Conjunction I",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KBA 6498",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,KEVIN,BAKER,,Orange,Neutral,,,"2012-10-05 23:59:25",TopArt,,,,,"2010-09-28 00:00:00","2010-12-31 00:00:00","2012-05-11 00:00:00","Conjunction II",No,No,,1,Square,,,,0,/K/B/KBA_6498_2.jpg,"Conjunction II","70 x 70","27 1/2 x 27 1/2","Fall 2010, abstract, neutral, brown, blue, green, orange, shapes",152.0,,,"Conjunction II","Fall 2010, abstract, neutral, brown, blue, green, orange, shapes","Conjunction II",,TopArt,,,"Use config","Use config","Conjunction II",,,No,"Block after Info Column",No,No,,"70 x 70",,"27 1/2 x 27 1/2",No,No,38.0000,0,"Conjunction II",,Large,/K/B/KBA_6498_2.jpg,"Conjunction II",,,,0,1,0,/K/B/KBA_6498_2.jpg,"Conjunction II","Conjunction II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:40:48",conjunction-ii,conjunction-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/B/KBA_6498_1.jpg,"Conjunction II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/B/KBA_6498_2.jpg,"Conjunction II",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KBA 6502",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"KBA 6496",,,,KEVIN,BAKER,,Red,"Warm Palette",,,"2012-10-05 23:59:25",TopArt,,,,,"2010-09-28 00:00:00","2010-12-31 00:00:00","2012-05-11 00:00:00","Systematic II",No,No,,1,Square,,,,0,/K/B/KBA_6502_2.jpg,"Systematic II","90 x 90","35 3/8 x 35 3/8","Fall 2010, abstract, red, yellow, green, orange, blue, brown, shapes",678.0,,,"Systematic II","Fall 2010, abstract, red, yellow, green, orange, blue, brown, shapes","Systematic II",,TopArt,,,"Use config","Use config","Systematic II",,,No,"Block after Info Column",No,No,,"90 x 90",,"35 3/8 x 35 3/8",No,No,68.0000,0,"Systematic II",,Large,/K/B/KBA_6502_2.jpg,"Systematic II",,,,4,1,0,/K/B/KBA_6502_2.jpg,"Systematic II","Systematic II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:40:59",systematic-ii,systematic-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/B/KBA_6502_1.jpg,"Systematic II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/B/KBA_6502_2.jpg,"Systematic II",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KBA 6846",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,Kevin,Baker,,Green,"Cool Blues and Greens",,,"2012-10-05 23:59:25",TopArt,,,,,"2011-08-11 00:00:00","2010-12-31 00:00:00","2011-08-17 00:00:00","Aqua Turns I",No,No,,1,Square,,,,0,/K/B/KBA_6846_2.jpg,"Aqua Turns I","70 x 70","27 1/2 x 27 1/2","Fall 2011, abstract, brown, green, teal, tan, shapes,",182.0,,,"Aqua Turns I","Fall 2011, abstract, brown, green, teal, tan, shapes,","Aqua Turns I",,,,,"Use config","Use config","Aqua Turns I",,,No,"Block after Info Column",No,No,,"70 x 70",,"27 1/2 x 27 1/2",No,No,40.0000,0,"Aqua Turns I",,Large,/K/B/KBA_6846_2.jpg,"Aqua Turns I",,,,-1,1,0,/K/B/KBA_6846_2.jpg,"Aqua Turns I","Aqua Turns I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:41:09",aqua-turns-i,aqua-turns-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/B/KBA_6846_1.jpg,"Aqua Turns I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/B/KBA_6846_2.jpg,"Aqua Turns I",2,0,,,,,,,,,,,,
"KBA 6847",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,Kevin,Baker,,Green,"Cool Blues and Greens",,,"2012-10-05 23:59:25",TopArt,,,,,"2011-08-11 00:00:00","2010-12-31 00:00:00","2011-08-17 00:00:00","Aqua Turns II",No,No,,1,Square,,,,0,/K/B/KBA_6847_2.jpg,"Aqua Turns II","70 x 70","27 1/2 x 27 1/2","Fall 2011, abstract, brown, green, teal, tan, shapes,",213.0,,,"Aqua Turns II","Fall 2011, abstract, brown, green, teal, tan, shapes,","Aqua Turns II",,,,,"Use config","Use config","Aqua Turns II",,,No,"Block after Info Column",No,No,,"70 x 70",,"27 1/2 x 27 1/2",No,No,40.0000,0,"Aqua Turns II",,Large,/K/B/KBA_6847_2.jpg,"Aqua Turns II",,,,-2,1,0,/K/B/KBA_6847_2.jpg,"Aqua Turns II","Aqua Turns II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:41:18",aqua-turns-ii,aqua-turns-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/B/KBA_6847_1.jpg,"Aqua Turns II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/B/KBA_6847_2.jpg,"Aqua Turns II",2,0,,,,,,,,,,,,
"KC 7082",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,Kate,Carrigan,,Yellow,"Warm Palette",,,"2012-10-05 23:59:25","Veronica Gonzalez",,,,,"2012-06-06 00:00:00","2111-06-06 00:00:00","2012-06-06 00:00:00","City Lights-New York",No,No,,1,Square,,,,0,/K/C/KC_7082_2.jpg,"City Lights-New York",,,"Summer 2012, photo, cityscape, new york, focus, light, dot, yellow, brown, night, chrysler, building, skyscraper, 

",507.0,,,"City Lights-New York","Summer 2012, photo, cityscape, new york, focus, light, dot, yellow, brown, night, chrysler, building, skyscraper, 

","City Lights-New York",,"Veronica Gonzalez",,,"Use config","Use config","City Lights-New York",,,No,"Block after Info Column",No,No,,"70 x 70",,"27 1/2 x 27 1/2",No,No,34.0000,0,"City Lights-New York",,Large,/K/C/KC_7082_2.jpg,"City Lights-New York",,,,-32,1,0,/K/C/KC_7082_2.jpg,"City Lights-New York","City Lights-New York",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:41:30",city-lights-new-york,city-lights-new-york,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/C/KC_7082_1.jpg,"City Lights-New York",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/C/KC_7082_2.jpg,"City Lights-New York",2,0,,,,,,,,,,,,
"KC 7083",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,Kate,Carrigan,,Yellow,"Warm Palette",,,"2012-10-05 23:59:25","Veronica Gonzalez",,,,,"2012-06-06 00:00:00","2111-06-06 00:00:00","2012-06-06 00:00:00","City Lights-Paris",No,No,,1,Square,,,,0,/K/C/KC_7083_2.jpg,"City Lights-Paris",,,"Summer 2012, photo, cityscape, focus, light, dot, yellow, brown, night, paris, eifel tower, river, siene, bridge, water, 

",549.0,,,"City Lights-Paris","Summer 2012, photo, cityscape, focus, light, dot, yellow, brown, night, paris, eifel tower, river, siene, bridge, water, 

","City Lights-Paris",,"Veronica Gonzalez",,,"Use config","Use config","City Lights-Paris",,,No,"Block after Info Column",No,No,,"70 x 70 ",,"27 1/2 x 27 1/2",No,No,34.0000,0,"City Lights-Paris",,Large,/K/C/KC_7083_2.jpg,"City Lights-Paris",,,,-32,1,0,/K/C/KC_7083_2.jpg,"City Lights-Paris","City Lights-Paris",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:41:40",city-lights-paris,city-lights-paris,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/C/KC_7083_1.jpg,"City Lights-Paris",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/C/KC_7083_2.jpg,"City Lights-Paris",2,0,,,,,,,,,,,,
"KED 6085",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,KELLY,DOUGLAS,,Green,"Cool Blues and Greens",,,"2012-10-05 23:59:25",TopArt,,,,,"2009-01-24 00:00:00","2010-12-31 00:00:00","2009-12-09 00:00:00","Hush I",No,No,,1,Portrait,,,,0,/K/E/KED_6085_2.jpg,"Hush I","100 x 50","39 3/8 x 19 5/8","Spring 2009, decorative, tree, branch, leaves, leaf, green, blue, tan, cream, brown",333.0,,,"Hush I","Spring 2009, decorative, tree, branch, leaves, leaf, green, blue, tan, cream, brown","Hush I",,,,,"Use config","Use config","Hush I",,,No,"Block after Info Column",No,No,,"100 x 50",,"39 3/8 x 19 5/8",No,No,40.0000,0,"Hush I",,Panel,/K/E/KED_6085_2.jpg,"Hush I",,,,80,1,0,/K/E/KED_6085_2.jpg,"Hush I","Hush I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:41:51",hush-i,hush-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/E/KED_6085_1.jpg,"Hush I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/E/KED_6085_2.jpg,"Hush I",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KED 6086",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,KELLY,DOUGLAS,,Green,"Cool Blues and Greens",,,"2012-10-05 23:59:25",TopArt,,,,,"2009-01-24 00:00:00","2010-12-31 00:00:00","2009-12-09 00:00:00","Hush II",No,No,,1,Portrait,,,,0,/K/E/KED_6086_2.jpg,"Hush II","100 x 50","39 3/8 x 19 5/8","Spring 2009, decorative, tree, branch, leaves, leaf, green, blue, tan, cream, brown",668.0,,,"Hush II","Spring 2009, decorative, tree, branch, leaves, leaf, green, blue, tan, cream, brown","Hush II",,,,,"Use config","Use config","Hush II",,,No,"Block after Info Column",No,No,,"100 x 50",,"39 3/8 x 19 5/8",No,No,40.0000,0,"Hush II",,Panel,/K/E/KED_6086_2.jpg,"Hush II",,,,108,1,0,/K/E/KED_6086_2.jpg,"Hush II","Hush II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:42:00",hush-ii,hush-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/E/KED_6086_1.jpg,"Hush II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/E/KED_6086_2.jpg,"Hush II",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KED 6087",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,KELLY,DOUGLAS,,Green,"Cool Blues and Greens",,,"2012-10-05 23:59:25",TopArt,,,,,"2009-01-24 00:00:00","2010-12-31 00:00:00","2009-12-09 00:00:00","Peaceful Places I",No,No,,1,,,,,0,/K/E/KED_6087_2.jpg,"Peaceful Places I","90 x 30","35 3/8 x 11 3/4 ","Spring 2009, decorative, triptych, lily, pad, water, pond, lake, green, blue, gold, ",342.0,,,"Peaceful Places I","Spring 2009, decorative, triptych, lily, pad, water, pond, lake, green, blue, gold, ","Peaceful Places I",,,,,"Use config","Use config","Peaceful Places I",,,No,"Block after Info Column",No,No,,"90 x 30",,"35 3/8 x 11 3/4 ",No,No,32.0000,0,"Peaceful Places I",,Panel,/K/E/KED_6087_2.jpg,"Peaceful Places I",,,,11,1,0,/K/E/KED_6087_2.jpg,"Peaceful Places I","Peaceful Places I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:42:07",peaceful-places-i,peaceful-places-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/E/KED_6087_1.jpg,"Peaceful Places I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/E/KED_6087_2.jpg,"Peaceful Places I",2,0,,,,,,,,,,,,
"KED 6088",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,KELLY,DOUGLAS,,Green,"Cool Blues and Greens",,,"2012-10-05 23:59:25",TopArt,,,,,"2009-01-24 00:00:00","2010-12-31 00:00:00","2009-12-09 00:00:00","Peaceful Places II",No,No,,1,,,,,0,/K/E/KED_6088_2.jpg,"Peaceful Places II","90 x 30","35 3/8 x 11 3/4 ","Spring 2009, decorative, triptych, lily, pad, water, pond, lake, green, blue, gold, ",307.0,,,"Peaceful Places II","Spring 2009, decorative, triptych, lily, pad, water, pond, lake, green, blue, gold, ","Peaceful Places II",,,,,"Use config","Use config","Peaceful Places II",,,No,"Block after Info Column",No,No,,"90 x 30",,"35 3/8 x 11 3/4 ",No,No,32.0000,0,"Peaceful Places II",,Panel,/K/E/KED_6088_2.jpg,"Peaceful Places II",,,,7,1,0,/K/E/KED_6088_2.jpg,"Peaceful Places II","Peaceful Places II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:42:17",peaceful-places-ii,peaceful-places-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/E/KED_6088_1.jpg,"Peaceful Places II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/E/KED_6088_2.jpg,"Peaceful Places II",2,0,,,,,,,,,,,,
"KM 6231",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,KRISTI,MITCHELL,,Yellow,"Cool Blues and Greens",,,"2012-10-05 23:59:25",TopArt,,,,,"2009-10-30 00:00:00","2108-10-30 00:00:00","2009-10-30 00:00:00","Bare Trees I",No,No,,1,Square,,,,0,/K/M/KM_6231_2.jpg,"Bare Trees I",,,"Fall 2009, landscape, tree, blue, green, yellow, biege, cream, brown",112.0,,,"Bare Trees I","Fall 2009, landscape, tree, blue, green, yellow, biege, cream, brown","Bare Trees I",,TopArt,,,"Use config","Use config","Bare Trees I",,,No,"Block after Info Column",No,No,,"70 x 70",,"27 1/2 x 27 1/2",No,No,38.0000,0,"Bare Trees I",,Large,/K/M/KM_6231_2.jpg,"Bare Trees I",,,,31,1,0,/K/M/KM_6231_2.jpg,"Bare Trees I","Bare Trees I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:42:28",bare-trees-i,bare-trees-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/K/M/KM_6231_1.jpg,"Bare Trees I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/K/M/KM_6231_2.jpg,"Bare Trees I",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
